13626	37TH AVE 11415	40.761722	-73.830347
13626	37TH AVE 11354	40.761722	-73.830347
13626	37TH AVE 11356	40.761722	-73.830347
13626	37TH AVE 11354	40.761722	-73.830347
13626	37TH AVE 11360	40.761722	-73.830347
13630	SANFORD AVE 11355	40.756738	-73.828522
13640	39TH AVE 11356	40.760431	-73.829422
13640	39TH AVE 10305		
1365	38TH ST 11218	40.640387	-73.984362
1367	STERLING PLACE 11213	40.671602	-73.933028
1368	NEW YORK AVENUE 11203	40.639596	-73.945473
1369	58 STREET 11219	40.629003	-73.995716
137	VARICK STREET 10013	40.725789	-74.005773
137	WEST   23 STREET 10011	40.743402	-73.993955
137	5TH AVE 10001	40.739828	-73.990823
137	FIFTH AVENUE 10001	40.739828	-73.990823
137	W 52ND ST 10019	40.761763	-73.980947
137	AMSTERDAM AVENUE 10023	40.774658	-73.984511
137	E 44TH ST 10017	40.752474	-73.974446
137-01	83 AVENUE 11435	40.712762	-73.820317
137-08	31 ROAD 11354	40.769719	-73.83128
137-20	45 AVENUE 11355	40.75094	-73.822838
137-51	68 DRIVE 11367	40.730743	-73.828881
137-60	45 AVENUE 11355	40.750962	-73.822806
1370	BROADWAY 10001	40.752048	-73.987505
1370	BROADWAY 10003	40.752048	-73.987505
1370	BROADWAY 10001	40.752048	-73.987505
1370	AVENUE OF THE AMERIC 10019		
13707	JEWEL AVE 11367	40.728626	-73.828338
1372	E 7TH ST 11220	40.617695	-73.967852
13726	37TH AVE 11354	40.762052	-73.828974
1375	BROADWAY 10013	40.752328	-73.987461
1375	BROADWAY 10032	40.752328	-73.987461
1375	BROADWAY 10018	40.752328	-73.987461
138	ATLANTIC AVE 10026		
138	LAFAYETTE STREET 10013	40.719084	-73.999953
138	ATLANTIC AVE 10031		
138	WEST   14 STREET 10011	40.737855	-73.998044
138	BROADWAY 11211	40.710276	-73.963768
138-10	FRANKLIN AVENUE 11355	40.75498	-73.82596
138-15	FRANKLIN AVENUE 11355	40.754994	-73.825964
138-35	ELDER AVENUE 11355	40.75207	-73.823867
138-42	90 AVENUE 11435	40.701278	-73.81311
138-52	ELDER AVENUE 11355	40.752073	-73.823828
1380	MLK JR BLVD 10452	40.842425	-73.925928
1380	FULTON STREET 11216	40.680158	-73.945393
13808	78TH DR 10465		
1381	LINDEN BLVD 11212	40.654436	-73.908974
13825	31ST DR 11354	40.769385	-73.82993
13839	JEWEL AVE 11367	40.728972	-73.827194
13839	JEWEL AVE 11367	40.728972	-73.827194
1384	BROADWAY 10018	40.752577	-73.987378
13849	ELDER AVE 11355	40.752084	-73.823849
1385	BROADWAY 10018	40.752613	-73.987389
1385	BROADWAY 11201	40.689175	-73.921471
13850	78TH AVE 11367	40.719444	-73.820931
13850	78TH AVE 11367	40.719444	-73.820931
1387	DR M L KING JR BLVD 10452	40.842746	-73.925602
13870	ELDER AVE 11355	40.752089	-73.823802
139	CENTRE STREET 10013	40.717217	-74.000602
139	E 36TH ST 10010	40.747602	-73.978566
139	PAYSON AVE 10034	40.868732	-73.925135
139	W 91ST ST 10024	40.790523	-73.971846
139	FLATBUSH AVENUE 11217	40.684437	-73.977725
139	CORBIN PL 11209	40.578542	-73.954217
139	S BEVERLY DR 11230		
139	CORAL KCAY DR 11385		
139-06	34 ROAD 11354	40.766372	-73.828822
139-79	85TH DRAIVE 11435		
13901	GRAND CENTRAL PKWY 11354	40.717179	-73.818953
13907	HILLSIDE AVE 11435	40.704483	-73.81419
13915	243RD ST 11226		
13915	243RD ST 11225		
13915	243RD ST 11230		
13915	243RD ST 11230		
13915	243RD ST 11214		
13915	243RD ST 11230		
13915	243RD ST 11214		
13915	243RD ST 11230		
13915	243RD ST 11235		
1392	FULTON STREET 11216	40.680139	-73.945072
1393	LEXINGTON AVE 10128	40.782994	-73.953022
13930	QUEENS BLVD 11435	40.705608	-73.816214
1394	CLAY AVE 10453	40.837051	-73.907965
1395	LEXINGTON AVE 10128	40.783038	-73.952989
13979	85TH DR 11210		
13979	85TH DR 11372	40.708965	-73.814279
1399	CONEY ISLAND AVE 11230	40.623286	-73.964881
14	LEONARD STREET 10013	40.71874	-74.008124
14	E 4TH ST 10012	40.72807	-73.993578
14	WEST    4 STREET 10012	40.728745	-73.994945
14	WASHINGTON PLACE 10003	40.729651	-73.995068
14	W 17TH ST 10011	40.738231	-73.992996
14	SICKLES ST 10040	40.861093	-73.927628
14	E 60TH ST 10022	40.76438	-73.971362
14	PRINCE STREET 11201	40.697116	-73.982308
14	HUTCHINSON CT 11104		
14-30	SEAGIRT BOULEVARD 11691	40.595258	-73.748506
14-34	110 STREET 11356	40.784767	-73.85684
14-50	GATEWAY BOULEVARD 11691	40.601731	-73.74905
140	BROADWAY 10005	40.709043	-74.010626
140	WEST   22 STREET 10011	40.742749	-73.994533
140	WEST   57 STREET 10019	40.764952	-73.978719
140	WEST   58 STREET 10019	40.765512	-73.977947
140	E 56TH ST 10021	40.760127	-73.969354
140	SAINT EDWARDS ST 11201	40.692375	-73.977643
140	CLARKSON AVE 11226	40.655119	-73.955004
140	CRABAPPLE RD 11373		
140	BEACH 114TH ST 11694	40.579261	-73.834803
140	MEISNER AVE 10306	40.579571	-74.13169
140	MEISNER AVE 10306	40.579571	-74.13169
140	PARK HILL AVE 10304	40.61634	-74.081184
140-11	ASH AVENUE 11355	40.755108	-73.823628
140-21	32 AVENUE 11354	40.7686	-73.828311
140-26	FRANKLIN AVENUE 11355	40.756088	-73.823781
140-26	CHERRY AVENUE 11355	40.754124	-73.822415
140-30	ASH AVENUE 11355	40.755568	-73.822887
140-35	FRANKLIN AVENUE 11355	40.756107	-73.823781
140-55	BURDEN CRESCENT 11435	40.711066	-73.816664
140-60	BEECH AVENUE 11355	40.754651	-73.822958
1400	5 AVENUE 10026	40.800159	-73.94684
1400	BROADWAY 10018	40.753187	-73.98720900000001
1400	BROADWAY 15 TH FLOOR 10017	40.753187	-73.98720900000001
1400	NOBLE AVENUE 10472	40.834815	-73.870927
1400	HICKS STREET 10469	40.878304	-73.850054
1400	OCEAN AVENUE 11230	40.627724	-73.956784
1401	AVENUE OF THE AMER 10019	40.764427	-73.977131
1401	GRAND CONCOURSE 10452	40.838566	-73.913901
1401	JESUP AVENUE 10452	40.84126	-73.920739
1401	NEW YORK AVENUE 11210	40.638435	-73.945326
14016	34TH AVE 11354	40.76652	-73.826984
1402	WEBSTER AVE 10456	40.836389	-73.907294
1402	BROADWAY 10018	40.753247	-73.98719
1402	BROOKLYN AVENUE 11210	40.638582	-73.942472
1403	ROYCE ST 11234	40.624568	-73.909912
1404	2 AVENUE 10021	40.769574	-73.957786
1405	5 AVENUE 10029	40.800187	-73.946797
1405	BROOKLYN AVENUE 11210	40.638617	-73.942454
1407	BROADWAY 10012	40.753439	-73.987151
1407	BROADWAY 10001	40.753439	-73.987151
1407	LINDEN BOULEVARD 11212	40.654643	-73.907568
1407	BROADWAY 10314		
1408	2ND AVE 10021	40.769703	-73.957695
141	W 139TH ST 10030	40.817599	-73.941227
141	5 AVENUE 10010	40.739965	-73.990722
141	EAST   39 STREET 10016	40.74937	-73.976999
141	HALSTEAD AVE 10468		
141	HALSTEAD AVE 10451		
141	HALSTEAD AVE 10452		
141	W 73RD ST 10023	40.778624	-73.979527
141	HALSTEAD AVE 10458		
141	HALSTEAD AVE 10458		
141	HALSTEAD AVE 10458		
141	CRESCENT DR 10065		
141	CRESCENT DR 10065		
141	HALSTEAD AVE 10462		
141	HALSTEAD AVE 10471		
141	F 11201		
141	EAST   19 STREET 11226	40.646075	-73.96146
141	5TH AVE 11223	40.678212	-73.97923
141-05	PERSHING CRESCENT 11435	40.712058	-73.816038
141-24	84 DRIVE 11435	40.710381	-73.81592
141-25	NORTHERN BOULEVARD 11354	40.764407	-73.825557
141-50	85TH ROAS 11210		
1410	YORK AVE 10021	40.768704	-73.952382
1410	SEAGIRT BLVD 11691	40.595258	-73.748481
14107	20TH AVE 11357	40.781675	-73.827292
1412	BROADWAY 10012	40.753711	-73.987046
1412	BROADWAY 10018	40.753711	-73.987046
1412	BROADWAY 10019	40.753711	-73.987046
1412	BROADWAY 11226	40.688515	-73.920351
1412	BROADWAY 11435	40.766035	-73.933175
1412	AVENUE M 11104		
14125	CLAYTON RD 10035		
14125	CLAYTON RD 11235		
1414	OUTLOOK AVENUE 10465	40.844299	-73.81509
14150	85TH RD 10032		
14150	85TH RD 10034		
14150	85TH RD 10458		
14150	85TH RD 10455		
14150	85TH RD 10455		
14150	85TH RD 11201		
14150	85TH RD 11203		
14150	85TH RD 11226		
14150	85TH RD 11223		
14150	85TH RD 11230		
14150	85TH RD 11435	40.709594	-73.814811
14150	85TH RD 11435	40.709594	-73.814811
14150	85TH RD 11435	40.709594	-73.814811
14150	85TH RD 10301		
14150	85TH RD 11368	40.709594	-73.814811
14150	85TH RD 11374	40.709594	-73.814811
14150	85TH RD 11691	40.709594	-73.814811
14150	85TH RD 11374	40.709594	-73.814811
14150	85TH RD 11360	40.709594	-73.814811
1416	AVENUE M 11209	40.617962	-73.960396
1416	AVENUE M 11209	40.617962	-73.960396
1419	60TH ST 10032		
1419	60TH ST 10032		
1419	60TH ST 10032		
1419	60TH ST 10032		
1419	60TH ST 10031		
1419	60TH ST 10452		
1419	60TH ST 10452		
1419	AVENUE J 10451		
1419	60TH ST 10453		
1419	60TH ST 10457		
1419	AVENUE J 10453		
1419	60TH ST 10472		
1419	AVENUE J 10453		
142	LAUREL HILL TER 10040	40.852263	-73.927196
142	5 AVENUE 10011	40.739178	-73.991321
142	W 26TH ST 10001	40.745334	-73.992703
142	E 29TH ST 10016	40.743071	-73.981577
142	W 49TH ST 10019	40.759798	-73.982172
142	W 57TH ST 10461		
142	JORALEMON STREET 11201	40.692909	-73.99357
142-02	FRANKLIN AVENUE 11355	40.756409	-73.823275
142-02	20 AVENUE 11357	40.781681	-73.825862
142-18	38 AVENUE 11354	40.761777	-73.82652
142-19	BARCLAY AVENUE 11355	40.758656	-73.825012
142-20	84 DRIVE 11435	40.711038	-73.814439
142-28	38 AVENUE 11354	40.761812	-73.826365
1421	WOODRIDGE CV 10023		
1421	ROYCE STREET 11234	40.624131	-73.908951
14220	FRANKLIN AVE 11355	40.756524	-73.823094
1423	AVENUE N 11230	40.615558	-73.960228
14230	SANFORD AVE 11432	40.75784	-73.824448
14230	SANFORD AVE 11104	40.75784	-73.824448
14230	SANFORD AVE 11104	40.75784	-73.824448
14230	SANFORD AVE 11372	40.75784	-73.824448
14230	SANFORD AVE 11372	40.75784	-73.824448
14230	SANFORD AVE 11355	40.75784	-73.824448
1425	WYTHE PLACE 10452	40.839763	-73.914731
1427	E 7TH ST 11230	40.616051	-73.967518
14277	54 AVENUE 11101		
1428	E 10TH ST 10451		
143	AVENUE B 10009	40.726468	-73.980185
143	HENRY STREET 10002	40.71335	-73.990611
143	WEST  140 STREET 10030	40.817879	-73.939944
143	LINDEN BOULEVARD 11226	40.652445	-73.953668
143	LAKE ST 11223	40.600605	-73.97355
143-07	SANFORD AVENUE 11355	40.758332	-73.822689
143-09	BARCLAY AVENUE 11355	40.759183	-73.823065
143-10	HOOVER AVENUE 11435	40.71423	-73.814848
143-20	HOOVER AVENUE 11435	40.71423	-73.814845
143-25	84 DRIVE 11435	40.711274	-73.812858
143-48	41 AVENUE 11355	40.760201	-73.822759
1430	BROADWAY 10018	40.754158	-73.986905
1430	BROADWAY 10036	40.754158	-73.986905
1430	BROADWAY 10458		
1430	PLIMPTON AVENUE 10452	40.843627	-73.922243
1430	OCEAN AVENUE 11230	40.627189	-73.956683
14306	BARCLAY AVE 11355	40.759159	-73.823091
1431	AVENUE OF THE AMER 10019	40.765163	-73.9766
14310	20TH AVE 11423	40.781701	-73.824504
14310	20TH AVE 11378	40.781701	-73.824504
14310	20TH AVE 11357	40.781701	-73.824504
14317	FRANKLIN AVE 11355	40.75752	-73.821572
1435	LEXINGTON AVE 10128	40.784248	-73.952103
1437	E 16TH ST 11378		
1438	3 AVENUE 10028	40.775922	-73.95611
1438	OCEAN AVENUE 11230	40.627049	-73.956655
144	HAMILTON PLACE 10031	40.824338	-73.948508
144	WEST   30 STREET 10001	40.747824	-73.990941
144	WEST   18 STREET 10011	40.740408	-73.996341
144	WEST   27 STREET 10001	40.745971	-73.992295
144	COLUMBUS AVENUE 10023	40.773832	-73.981417
144	SAINT FELIX ST 11217	40.685664	-73.977133
144	NORTH    8 STREET 11211	40.718799	-73.957807
144	ROLLING HILL GRN 10312	40.550461	-74.192755
144-10	135 AVENUE 11436	40.668275	-73.7959
144-20	38 AVENUE 11354	40.762972	-73.82177
144-20	41 AVENUE 11355	40.760673	-73.821007
144-24	37 AVENUE 11354	40.763782	-73.822328
144-27	35 AVENUE 11354	40.76593	-73.822928
144-32	35 AVENUE 11354	40.765924	-73.82282
144-40	38 AVENUE 11354	40.763108	-73.821268
144-41	SANFORD AVENUE 11355	40.759028	-73.820095
144-44	SANFORD AVENUE 11355	40.759014	-73.820081
144-44	41 AVENUE 11355	40.760681	-73.820979
144-75	MELBOURNE AVENUE 11367	40.734508	-73.822936
144-76	SANFORD AVENUE 11355	40.759022	-73.820044
1440	55TH ST 10033		
1440	55TH ST 10033		
1440	55TH ST 10033		
1440	BROADWAY 10018	40.754611	-73.986761
1440	55TH ST 11230	40.629752	-73.992463
1440	54TH ST 11219	40.630309	-73.991872
1440	55TH ST 11372		
1440	55TH ST 11354		
14402	158 ST 11434	40.665363	-73.779302
1441	BROADWAY 10018	40.754707	-73.986753
1441	GATEWAY BLVD 11691	40.601723	-73.749032
14415	41ST AVE 11106	40.760687	-73.821022
14415	41ST AVE 11355	40.760687	-73.821022
1443	78TH ST 11214	40.616662	-74.006019
14430	SANFORD AVE 11355	40.759008	-73.820099
1444	E 8TH ST 10467		
14442	71ST RD 11367	40.727766	-73.820609
14445	87TH AVE 11435	40.706817	-73.811727
1445	1 AVENUE 10021	40.769853	-73.954515
14461	38TH AVE 11354	40.7634	-73.820242
14463	35TH AVE 11377	40.766003	-73.822314
14463	35TH AVE 11372	40.766003	-73.822314
14463	35TH AVE 11372	40.766003	-73.822314
14463	35TH AVE 11372	40.766003	-73.822314
14463	35TH AVE 11355	40.766003	-73.822314
14463	35TH AVE 11354	40.766003	-73.822314
14477	ROOSEVELT AVE 11354	40.762372	-73.819332
144BEACH	147 STREET 11230		
145	HUGUENOT ST  SUITE # 10458		
145	HUGUENOT ST  SUITE # 10467		
145	HUGUENOT ST 10467		
145	HUGUENOT ST 10467		
145	W 96TH ST 10025	40.793421	-73.96884
145	HUGUENOT ST 10025		
145	W 57TH ST 10038	40.764966	-73.978708
145	HUDSON STREET 10013	40.721073	-74.008398
145	W 71ST ST 10032	40.777433	-73.980896
145	W 71ST ST 10032	40.777433	-73.980896
145	AVENUE OF THE AMER 10013	40.724971	-74.004477
145	HUGUENOT ST 10463		
145	W 71ST ST 10033	40.777433	-73.980896
145	HUGUENOT ST 10034		
145	HUGUENOT ST 10033		
145	W 58TH ST 10019	40.765561	-73.978019
145	HUGUENOT ST 10034		
145	WEST   57 STREET 10019	40.764966	-73.978708
145	W 58TH ST 10019	40.765561	-73.978019
145	HUGUENOT ST 10003		
145	HUGUENOT ST 10010		
145	W 44TH ST 10036	40.756667	-73.984396
145	W 44TH ST 10036	40.756667	-73.984396
145	WEST   47 STREET 10036	40.758577	-73.9831
145	HUGUENOT ST 10451		
145	HUGUENOT ST 10023		
145	HUGUENOT ST 10458		
145	HUGUENOT ST 10458		
145	HUGUENOT ST  SUITE # 10458		
145	HUGUENOT ST 10024		
145	HUGUENOT ST 10457		
145	EAST   57 STREET 10022	40.760789	-73.968776
145	EAST   76 STREET 10021	40.772899	-73.960033
145	HUGUENOT ST 10468		
145	HUGUENOT ST 10019		
145	HUGUENOT ST 10468		
145	HUGUENOT ST  SUITE # 10458		
145	HUGUENOT ST 10468		
145	HUGUENOT ST 10468		
145	HUGUENOT ST 10468		
145	HUGUENOT ST 10453		
145	HUGUENOT ST 10075		
145	HUGUENOT ST 10075		
145	HUGUENOT ST 10075		
145	PARK PLACE 11217	40.678003	-73.973952
145	HUGUENOT ST 10462		
145	HUGUENOT ST  SUITE # 10462		
145	HUGUENOT ST 10462		
145	HUGUENOT ST 10462		
145	HUGUENOT ST 10462		
145	HUGUENOT ST 10466		
145	HUGUENOT ST  SUITE # 10462		
145	HICKS STREET 11201	40.697213	-73.994915
145	HUGUENOT ST 10463		
145	95TH ST 11209	40.616892	-74.037306
145	HUGUENOT ST  SUITE # 11435		
145	HUGUENOT ST 11435		
145	HUGUENOT ST 11429		
145	HUGUENOT ST 11102		
145	HUGUENOT ST  SUITE # 11373		
145	HUGUENOT ST 11377		
145	HUGUENOT ST 11354		
145	HUGUENOT ST 11354		
145	HUGUENOT ST 11354		
145	HUGUENOT ST 11354		
145	HUGUENOT ST 11354		
145	WELLINGTON CT 10314	40.579323	-74.15853
145	LINCOLN AVENUE 10306	40.578942	-74.10785
1450	3 AVENUE 10028	40.776391	-73.955767
1450	128TH ST 11356	40.785028	-73.840323
1451	52ND ST 11226	40.631349	-73.990539
1451	52ND ST 11226	40.631349	-73.990539
1451	52ND ST 11226	40.631349	-73.990539
1451	52 STREET 11219	40.631349	-73.990539
14511	N CONDUIT AVE 11436	40.667227	-73.794122
1454	WALTON AVE 10452	40.840834	-73.915022
1455	49TH ST 11219	40.632991	-73.98873
1455	E 108TH ST 11236	40.639779	-73.882374
14552	3RD AVE 11373	40.795801	-73.824853
1456	31ST DR 11106	40.767001	-73.932585
1459	E 21ST ST 11229	40.617603	-73.95379
146	WEST   26 STREET 10001	40.74537	-73.992782
146	WEST 29TH STREET 10065	40.747225	-73.991432
146	BEACH    9 STREET 11691	40.595431	-73.74382
1461	REXCORP PLZ 10021		
1461	1 AVENUE 10075	40.770489	-73.954052
1461	REXCORP PLZ 11372		
1462	BROADWAY 10036	40.755448	-73.986501
1462	62 STREET 11219	40.625547	-73.996181
1464	47TH ST 11219	40.634003	-73.987419
1464	47TH ST 11229	40.634003	-73.987419
14642	51 AVENUE 11101		
1465	5 AVENUE 10035	40.802206	-73.945325
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	NELSON AVE 10452	40.843476	-73.92138
1465	BROADWAY 11230	40.687595	-73.918704
1465	UTICA AVE 11203	40.636521	-73.928747
1465A	FLATBUSH AVE 11226	40.634665	-73.949606
1465A	FLATBUSH AVE 11236	40.634665	-73.949606
1466	TOWNSEND AVENUE 10452	40.84135	-73.915726
1466	SAINT PETERS AVE 10461	40.839425	-73.845888
1466	GRAND CONCOURSE 10457	40.840612	-73.912796
1468	HOE AVENUE 10460	40.832493	-73.889538
1468	LELAND AVE 10452	40.836921	-73.86436
147	WEST   20 STREET 10011	40.741871	-73.996135
147	MADISON AVE 10016	40.746286	-73.984023
147	WALLABOUT ST 11206	40.700007	-73.954753
147	W 35TH ST 11203		
147-10	41 AVENUE 11355	40.761557	-73.817731
147-25	148 STREET 11435		
147-25	NORTHERN BOULEVARD 11354	40.765183	-73.819089
147-30	38 AVENUE 11354	40.76369	-73.818054
147-35	38THAVE 11354		
147-37	ROOSEVELT AVENUE 11354	40.762678	-73.818212
1470	AMSTERDAM AVENUE 10027	40.817344	-73.953384
1470	1ST AVE 10075	40.770703	-73.953871
14720	HILLSIDE AVE 10455		
14725	NORTHERN BLVD 10018		
14735	FARMERS BLVD 11434	40.660829	-73.771265
14737	70TH RD 11367	40.729704	-73.819463
1475	WALTON AVE 10452	40.84113	-73.914834
1475	SHERIDAN AVENUE 10457	40.840076	-73.911785
1476A	54TH ST 11219	40.629966	-73.991303
1478	WALTON AVE 10452	40.841179	-73.914776
1478	1 AVENUE 10075	40.770926	-73.953709
148	W 37TH ST 10025	40.752465	-73.988237
148	W 37TH ST 10025	40.752465	-73.988237
148	W 37TH ST 10025	40.752465	-73.988237
148	W 37TH ST 10025	40.752465	-73.988237
148	W 37TH ST 10025	40.752465	-73.988237
148	W 37TH ST 10025	40.752465	-73.988237
148	WEST  142 STREET 10030	40.819284	-73.939469
148	MADISON STREET 10002	40.712411	-73.992991
148	W 37TH ST 10003	40.752465	-73.988237
148	W 37TH ST 10032	40.752465	-73.988237
148	W 37TH ST 10001	40.752465	-73.988237
148	WEST   24 STREET 10011	40.744149	-73.993721
148	WEST   37 STREET 10018	40.752465	-73.988237
148	5 AVENUE 10011	40.739425	-73.991141
148	W 37TH ST 10016	40.752465	-73.988237
148	W 37TH ST 10033	40.752465	-73.988237
148	W 37TH ST 10010	40.752465	-73.988237
148	W 37TH ST 10016	40.752465	-73.988237
148	W 37TH ST 10023	40.752465	-73.988237
148	W 37TH ST 10023	40.752465	-73.988237
148	W 37TH ST 10023	40.752465	-73.988237
148	W 37TH ST 10023	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10023	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10023	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10025	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10024	40.752465	-73.988237
148	W 37TH ST 10065	40.752465	-73.988237
148	W 37TH ST 10021	40.752465	-73.988237
148	W 37TH ST 10021	40.752465	-73.988237
148	W 37TH ST 10075	40.752465	-73.988237
148	W 37TH ST 10128	40.752465	-73.988237
148	W 37TH ST 10028	40.752465	-73.988237
148	W 37TH ST 10463		
148	COZINE AVENUE 11207	40.654556	-73.886344
148	W 37TH ST 11230		
148	W 37TH ST 11375		
148-09	NORTHERN BOULEVARD 11354	40.765318	-73.817764
148-28	88 AVENUE 11435	40.705254	-73.807736
148-45	150 STREET 11435		
1481	PARK AVENUE 10029	40.79425	-73.946925
1481	38TH ST 11219	40.638902	-73.981909
1481	38TH ST 11219	40.638902	-73.981909
148150	HURON ST 11222		
1482	3 AVENUE 10028	40.777291	-73.955113
14825	88TH AVE 11435	40.705268	-73.807754
1483	SHORE PARKWAY 11214	40.597918	-74.004678
1485	5 AVENUE 10035	40.802736	-73.944938
149	WOOSTER STREET 10012	40.726044	-73.999553
149	E 39TH ST 10016	40.749318	-73.976873
149	MADISON AVE 10473		
149-06	NORTHERN BOULEVARD 11354	40.765338	-73.816869
1490	LEXINGTON AVE 10029	40.78604	-73.950813
1490	BOSTON ROAD 10460	40.83457	-73.894461
1490	PITKIN AVENUE 11212	40.668502	-73.918655
1491	SAINT LAWRENCE AVE 10460	40.837628	-73.868233
1491	CONEY ISLAND AVE 11226	40.621164	-73.964479
1491	CONEY ISLAND AVE 11226	40.621164	-73.964479
1491	CONEY ISLAND AVE 11226	40.621164	-73.964479
1491	CONEY ISLAND AVE 11226	40.621164	-73.964479
1491	CONEY ISLAND AVE 11226	40.621164	-73.964479
1491	CONEY ISLAND AVE 11218	40.621164	-73.964479
1491	CONEY ISLAND AVE 11230	40.621164	-73.964479
1491	CONEY ISLAND AVE 11218	40.621164	-73.964479
1491	CONEY ISLAND AVE 11218	40.621164	-73.964479
1491	CONEY ISLAND AVE 11230	40.621164	-73.964479
1491	CONEY ISLAND AVE 11223	40.621164	-73.964479
1491	CONEY ISLAND AVE 11230	40.621164	-73.964479
1491	CONEY ISLAND AVE 11229	40.621164	-73.964479
1493	BROADWAY 10036	40.75681	-73.986399
14930	88TH ST 11414	40.669654	-73.847369
14935	NORTHERN BLVD 11354	40.765326	-73.816024
14936	258TH ST 11422	40.651621	-73.731168
14945	NORTHERN BLVD 10032		
14945	NORTHERN BLVD 10034		
1495	MORRIS AVENUE 10457	40.840492	-73.909854
1499	CONEY ISLAND AVE 11225	40.621021	-73.964454
1499	CONEY ISLAND AVE 11226	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11218	40.621021	-73.964454
1499	CONEY ISLAND AVE 11218	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11204	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11204	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11230	40.621021	-73.964454
1499	CONEY ISLAND AVE 11229	40.621021	-73.964454
1499	CONEY ISLAND AVE 11223	40.621021	-73.964454
1499	CONEY ISLAND AVE 11229	40.621021	-73.964454
1499	CONEY ISLAND AVE 11223	40.621021	-73.964454
1499	CONEY ISLAND AVE 11223	40.621021	-73.964454
1499	CONEY ISLAND AVE 11210	40.621021	-73.964454
1499	CONEY ISLAND AVE 11235	40.621021	-73.964454
1499	CONEY ISLAND AVE 11210	40.621021	-73.964454
15	W MOSHOLU PARKWAY N 10467	40.881019	-73.884138
15	KIMBALL AVE 10467		
15	W 39TH ST 10459		
15	W 39TH ST 10026	40.751923	-73.983073
15	W 39TH STREET, 7TH F 10029	40.751923	-73.983073
15	W 39TH ST 10029	40.751923	-73.983073
15	W 39TH ST 10459		
15	W 39TH ST 10029	40.751923	-73.983073
15	W 39TH ST 10025	40.751923	-73.983073
15	W 39TH ST 10459		
15	W 39TH STREET, 7TH F 10025	40.751923	-73.983073
15	VERBENA AVENUE SUITE 10457		
15	MAIDEN LN 10038	40.709482	-74.009356
15	PARK ROW 10038	40.711508	-74.007679
15	W 26TH ST 10013	40.744003	-73.98948
15	W 39TH ST 10032	40.751923	-73.983073
15	W 39TH STREET, 7TH F 10031	40.751923	-73.983073
15	W 34TH ST 10018	40.748888	-73.985611
15	WASHINGTON PLACE 10003	40.729618	-73.994963
15	WAVERLY PLACE 10003	40.730129	-73.99435
15	MAIDEN LN 10011	40.709482	-74.009356
15	BROAD ST 10001	40.706531	-74.011022
15	EAST   26 STREET 10010	40.743119	-73.987387
15	UNION SQUARE WEST 10003	40.735791	-73.991297
15	EAST   33 STREET 10016	40.747403	-73.984146
15	W 39TH ST 10001	40.751923	-73.983073
15	WEST   34 STREET 10001	40.748888	-73.985611
15	RUTHERFORD PL 10003	40.733652	-73.985051
15	E 40TH ST 10033	40.751772	-73.980795
15	SICKLES ST 10040	40.861098	-73.927609
15	VERBENA AVE 10034		
15	W 39TH ST 10034	40.751923	-73.983073
15	W 39TH STREET, 7TH F 10016	40.751923	-73.983073
15	KIMBALL AVE 10468		
15	VERBENA AVE 10452		
15	WEST   63 STREET 10023	40.77076	-73.980638
15	W 65TH ST 10023	40.772091	-73.979908
15	W 75TH ST 10023	40.778475	-73.975238
15	W 84TH ST 10024	40.784282	-73.971004
15	W 43RD ST 10036	40.754503	-73.981195
15	WEST   55 STREET 10019	40.762015	-73.975717
15	E 40TH ST 10016	40.751772	-73.980795
15	SYLVAN WAY 10022		
15	E 57TH ST 10022	40.762676	-73.973262
15	E 69TH ST 10021	40.770013	-73.967219
15	EAST   69 STREET 10021	40.770013	-73.967219
15	CLARKE PLACE EAST 10452	40.838102	-73.918274
15	LAUREL AVE 10453		
15	LAUREL AVE 10453		
15	LAUREL AVE 10453		
